Survey ResponseID,n_recs,ild_category,ild_cat1,ild_cat2,ild_pct,avg_score,avg_reasons,hit_rate,privacy_level,exp_group,total_products,category_diversity,is_category_specialist,category_top1,cuartil_hist
R_1FaohPMY0mE5O4K,20,16,11,7,0.8,0.5211741543092901,2.4,0.9,Privada_sensible,na,306.0,151,False,NAN,Q2
R_1Ff9SbW1Qsyhopk,20,8,6,6,0.4,0.39860367917273254,1.9,0.25,Privada_sensible,na,320.0,123,False,PET_FOOD,Q2
R_1FfETqbn5GhKwYj,5,4,3,3,0.8,0.7348834531753785,2.2,1.0,Privada_sensible,na,193.0,89,False,ABIS_BOOK,Q2
R_1Ffcx0CMHqog6G8,20,15,11,7,0.75,0.508415616543433,3.0,0.55,Privada_moderada,treated,563.0,153,False,PET_FOOD,Q3
R_1FfxhRRore9Zatj,20,13,9,8,0.65,0.31309909567500044,2.7,0.1,Privada_sensible,na,212.0,117,False,ABIS_BOOK,Q2
R_1FgFVnfjrowZz1l,20,8,5,4,0.4,0.3525326743664522,2.25,0.15,Privada_sensible,na,1132.0,213,False,ABIS_BOOK,Q4 historial rico
R_1FmqNSKTkFPA2iS,20,16,10,8,0.8,0.33776335183955675,3.0,0.05,Privada_moderada,control,748.0,313,False,NAN,Q4 historial rico
R_1FmvdkhGeYstPcU,20,11,7,4,0.55,0.518045299795484,3.0,0.2,Privada_moderada,treated,352.0,183,False,ABIS_BOOK,Q2
R_1FnbihJLqMICvMb,20,14,9,7,0.7,0.3534558789033646,3.0,0.6,No_privada,na,423.0,78,False,SNACK_CHIP_AND_CRISP,Q3
R_1Fqx3JMV50VhGvZ,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,156.0,68,False,TEA,Q1 cold-start
R_1FwushWdNnxMnwa,20,9,7,5,0.45,0.33662548506384243,3.0,0.1,No_privada,na,1114.0,278,False,PET_FOOD,Q4 historial rico
R_1Fxjci1mPvgmZs5,20,10,9,6,0.5,0.35141104717723964,2.35,0.2,Privada_sensible,na,144.0,74,False,GIFT_CARD,Q1 cold-start
R_1FyNw1r0DyrEPsP,20,11,7,6,0.55,0.32404766752271513,2.95,0.15,Privada_moderada,control,249.0,110,False,ABIS_BOOK,Q2
R_1Fyt4lN10F6TI3f,18,8,7,6,0.4444444444444444,0.3024177784675323,2.2777777777777777,0.1111111111111111,Privada_sensible,na,102.0,56,False,PHYSICAL_VIDEO_GAME_SOFTWARE,Q1 cold-start
R_1Fyt6rHyiQcVOT8,20,13,10,7,0.65,0.36998827751668084,2.95,0.1,No_privada,na,2041.0,556,False,ABIS_BOOK,Q4 historial rico
R_1Fz9yYKcVxPaD7n,2,2,2,2,1.0,0.9200182242593906,2.5,1.0,Privada_sensible,na,1172.0,349,False,NUTRITIONAL_SUPPLEMENT,Q4 historial rico
R_1FzILFUkhEqt8k1,20,10,8,4,0.5,0.5226020475189483,3.0,0.95,No_privada,na,514.0,212,False,NAN,Q3
R_1GBQ45wkJVX0xCi,9,5,4,4,0.5555555555555556,0.39977082882040293,2.4444444444444446,0.1111111111111111,Privada_sensible,na,1154.0,88,False,FOOD,Q4 historial rico
R_1GE6LgeTEJUmjF7,1,1,1,1,1.0,1.0,3.0,1.0,Privada_moderada,control,180.0,112,False,NAN,Q1 cold-start
R_1GHRqNeLfZhykV2,6,6,6,6,1.0,0.49921291499567944,2.8333333333333335,0.5,Privada_moderada,control,435.0,192,False,NAN,Q3
R_1GIfjocF2dRzyeH,17,7,6,5,0.4117647058823529,0.3128820548432665,3.0,0.11764705882352941,Privada_moderada,control,896.0,289,False,SHIRT,Q4 historial rico
R_1GJQPdG3jpH3uLc,20,12,10,7,0.6,0.3724324667696074,2.45,0.9,Privada_sensible,na,349.0,146,False,PET_FOOD,Q2
R_1GJh487BwGHUzGO,6,4,3,3,0.6666666666666666,0.51463429370708,2.1666666666666665,0.16666666666666666,Privada_sensible,na,196.0,113,False,ABIS_BOOK,Q2
R_1GNwNjI3wJh2Kx4,3,2,1,1,0.6666666666666666,0.8186250069872624,3.0,0.6666666666666666,No_privada,na,323.0,128,False,PET_FOOD,Q2
R_1GP6FxkWgiZPf0s,20,9,5,5,0.45,0.25682644027876117,2.35,0.05,Privada_sensible,na,2083.0,434,False,NUTRITIONAL_SUPPLEMENT,Q4 historial rico
R_1GUnaIBNtPG7cDs,20,8,6,4,0.4,0.3729708829300768,2.4,0.35,Privada_sensible,na,382.0,142,False,PET_FOOD,Q3
R_1GVN63HjPpVXPEx,16,7,6,6,0.4375,0.28017352351995944,2.75,0.25,Privada_sensible,na,791.0,297,False,ABIS_BOOK,Q4 historial rico
R_1GVsIStj8gTkbIE,10,6,6,4,0.6,0.29558619401994196,2.9,0.2,Privada_moderada,control,742.0,191,False,NUTRITIONAL_SUPPLEMENT,Q4 historial rico
R_1GWwhndoXXJDzDA,9,6,5,5,0.6666666666666666,0.20258723194293018,2.6666666666666665,0.1111111111111111,Privada_sensible,na,445.0,105,False,FOOD,Q3
R_1GZy78Wx8EqIpUZ,20,18,12,8,0.9,0.7971544356053128,2.1,0.95,Privada_sensible,na,707.0,152,False,POULTRY,Q4 historial rico
R_1GghoTNZdgUeySl,20,11,11,7,0.55,0.41105981849518525,2.2,0.45,Privada_sensible,na,596.0,173,False,PET_FOOD,Q3
R_1H1tRn5FYicLqa0,4,1,1,1,0.25,0.6748646221826042,3.0,0.5,Privada_sensible,na,27.0,18,False,COMPUTER_DRIVE_OR_STORAGE,Q1 cold-start
R_1H62mXmUtez2cIy,1,1,1,1,1.0,1.0,3.0,1.0,No_privada,na,41.0,21,False,ARTIFICIAL_PLANT,Q1 cold-start
R_1H6R8vRtVJI4SFg,20,16,9,6,0.8,0.26984683127172754,2.1,0.25,Privada_sensible,na,620.0,219,False,COFFEE,Q3
R_1H7fdZFFkwr8HKx,2,2,2,2,1.0,0.8732676404410364,3.0,1.0,No_privada,na,344.0,144,False,ABIS_BOOK,Q2
R_1H7zBXFz4gN1Ezl,20,5,1,1,0.25,0.45246344405501127,1.7,0.95,Privada_sensible,na,516.0,175,False,VEGETABLE,Q3
R_1H7zLm1nT1XvnWc,4,4,4,3,1.0,0.5515911113152062,3.0,0.25,Privada_moderada,control,157.0,84,False,FOOD,Q1 cold-start
R_1HcpQT6Ffivx73P,2,1,1,1,0.5,0.7546569972164584,2.5,1.0,Privada_sensible,na,435.0,151,False,ABIS_BOOK,Q3
R_1Hena1rUph3TnA3,18,13,10,6,0.7222222222222222,0.3989427363442382,2.4444444444444446,0.1111111111111111,Privada_sensible,na,854.0,314,False,NAN,Q4 historial rico
R_1HerhOnGTMWUefJ,5,3,3,3,0.6,0.6019461053140092,2.4,0.4,Privada_sensible,na,229.0,101,False,BLANKET,Q2
R_1HjZ92vLV80BMkA,20,17,11,7,0.85,0.36095631130332484,2.1,0.15,Privada_sensible,na,1904.0,426,False,NAN,Q4 historial rico
R_1HoDTPQVCFl0O3q,20,12,9,6,0.6,0.33846774179847783,3.0,0.1,No_privada,na,535.0,224,False,SHIRT,Q3
R_1HotIA3syHobFfp,12,7,6,6,0.5833333333333334,0.23027498737492905,2.6666666666666665,0.08333333333333333,Privada_sensible,na,1284.0,371,False,PANTS,Q4 historial rico
R_1HqJHdXffOUfDTR,9,6,6,4,0.6666666666666666,0.497843046411599,3.0,0.3333333333333333,No_privada,na,206.0,68,False,GIFT_CARD,Q2
R_1I4dnMKlrmtUP09,10,8,8,7,0.8,0.2961524836863667,3.0,0.1,No_privada,na,375.0,148,False,NAN,Q2
R_1I6meOeB0piHEX8,20,10,7,6,0.5,0.38674410067385384,2.6,0.5,Privada_sensible,na,1380.0,422,False,NAN,Q4 historial rico
R_1I9Fh0y1T090Zve,6,3,3,3,0.5,0.7892579417054076,3.0,0.8333333333333334,No_privada,na,140.0,80,False,ELECTRONIC_GIFT_CARD,Q1 cold-start
R_1IFq9WjfDcelfCl,6,3,2,1,0.5,0.5501724423622274,2.0,0.8333333333333334,Privada_sensible,na,453.0,131,False,MILK_SUBSTITUTE,Q3
R_1IL4eE4qWAUTvTW,7,3,2,2,0.42857142857142855,0.5199177624040969,3.0,0.42857142857142855,Privada_moderada,treated,420.0,173,False,STORAGE_BAG,Q3
R_1IN7vU4CWQnwLLx,2,2,2,2,1.0,0.6059065192978889,2.0,0.5,Privada_sensible,na,483.0,222,False,PET_FOOD,Q3
R_1IQJmGpHDXC3ASx,20,7,6,3,0.35,0.34634706594220954,1.7,0.15,Privada_sensible,na,314.0,142,False,NUTRITIONAL_SUPPLEMENT,Q2
R_1IQrTixrpV3RdZy,20,7,5,3,0.35,0.35213777009602676,3.0,0.15,No_privada,na,415.0,116,False,PET_FOOD,Q3
R_1IRcsBDiYNaqCGX,20,12,9,7,0.6,0.40745889743402863,3.0,0.15,No_privada,na,1197.0,318,False,NUTRITIONAL_SUPPLEMENT,Q4 historial rico
R_1ISEgH4xrMo9cJp,18,11,8,7,0.6111111111111112,0.34356140871665825,2.0555555555555554,0.6666666666666666,Privada_sensible,na,463.0,167,False,PET_FOOD,Q3
R_1ISJv7z3x6BnK4k,20,10,7,4,0.5,0.5420269705861396,3.0,0.95,No_privada,na,467.0,92,False,VEGETABLE,Q3
R_1ISqoR3tKsqaNs0,1,1,1,1,1.0,1.0,2.0,1.0,Privada_sensible,na,63.0,46,False,NAN,Q1 cold-start
R_1IWXqj0cRYmRnLa,20,15,12,9,0.75,0.6406675432698237,3.0,0.6,No_privada,na,53.0,34,False,HEALTH_PERSONAL_CARE,Q1 cold-start
R_1IWt7J1H7X5j4eL,6,4,3,3,0.6666666666666666,0.531674321109743,2.0,0.16666666666666666,Privada_sensible,na,89.0,45,False,NAN,Q1 cold-start
R_1IXwEWfLjfU1xax,14,13,13,11,0.9285714285714286,0.5088256793205838,2.857142857142857,0.2857142857142857,Privada_sensible,na,91.0,50,False,ABIS_BOOK,Q1 cold-start
R_1IZA04pWGgneKFl,3,3,3,3,1.0,0.9848628728483934,3.0,1.0,Privada_moderada,treated,132.0,68,False,SHIRT,Q1 cold-start
R_1IZBlduDFUJEphM,7,5,5,5,0.7142857142857143,0.37946755487716943,2.7142857142857144,0.2857142857142857,Privada_sensible,na,963.0,291,False,ABIS_BOOK,Q4 historial rico
R_1IZaUJW0SgxmGhX,20,14,11,10,0.7,0.3068374147995979,2.4,0.05,Privada_sensible,na,358.0,195,False,NAN,Q2
R_1IZaizh36yGgZ9k,7,7,7,6,1.0,0.46415913463360664,2.7142857142857144,0.2857142857142857,Privada_sensible,na,907.0,351,False,NAN,Q4 historial rico
R_1IZrt5CyqgTg2Qe,20,15,11,8,0.75,0.5603320075108889,2.2,0.55,Privada_sensible,na,688.0,241,False,NAN,Q3
R_1IaQCAaU1CcbXWO,20,13,8,5,0.65,0.4926259698234049,3.0,0.85,No_privada,na,250.0,105,False,ABIS_BOOK,Q2
R_1IaYiTSaUaD2W2i,20,12,9,8,0.6,0.2917343552769295,2.2,0.5,Privada_sensible,na,886.0,250,False,ABIS_BOOK,Q4 historial rico
R_1IbecOt0BQCiSOz,18,11,9,7,0.6111111111111112,0.25714916788496855,2.7777777777777777,0.05555555555555555,Privada_moderada,control,169.0,91,False,SEXUAL_STIMULATION_DEVICE,Q1 cold-start
R_1IioZPxKZBHs2gO,7,1,1,1,0.14285714285714285,0.39327260741105435,3.0,0.14285714285714285,Privada_moderada,control,326.0,175,False,BABY_PRODUCT,Q2
R_1IjfIrRId1XetYO,8,6,5,5,0.75,0.3962185076592059,2.875,0.125,Privada_sensible,na,220.0,116,False,ABIS_BOOK,Q2
R_1IjiyEVDz09eFAs,20,16,10,8,0.8,0.4382564908943,2.45,0.1,Privada_sensible,na,1033.0,251,False,NAN,Q4 historial rico
R_1ImFLLGALT606WO,5,4,4,3,0.8,0.3813577440055473,2.6,0.4,Privada_sensible,na,313.0,128,False,ABIS_BOOK,Q2
R_1IpfWhyTOaCIYeM,1,1,1,1,1.0,1.0,3.0,1.0,Privada_moderada,control,559.0,227,False,DECORATIVE_SIGNAGE,Q3
R_1IsBNBTlSlOVuGG,20,14,7,5,0.7,0.6416545266619414,2.15,0.35,Privada_sensible,na,957.0,260,False,NAN,Q4 historial rico
R_1It3uPOCs8UZVMn,8,6,7,5,0.75,0.48030921471977783,3.0,0.125,No_privada,na,254.0,133,False,NAN,Q2
R_1Iy2gQsVfTKf9TT,20,8,6,3,0.4,0.33728670484725176,2.25,0.15,Privada_sensible,na,2797.0,417,False,ABIS_BOOK,Q4 historial rico
R_1IzrCDFm7It9xYW,2,2,2,1,1.0,0.6401055540671424,3.0,1.0,No_privada,na,123.0,68,False,TEA,Q1 cold-start
R_1JCOWhti2Oqu5kS,10,4,4,3,0.4,0.5336188507715163,2.7,0.7,Privada_sensible,na,41.0,27,False,NAN,Q1 cold-start
R_1JDsMErIBkh4e3h,8,4,4,3,0.5,0.4265911126544979,2.25,0.375,Privada_sensible,na,124.0,75,False,SPEAKERS,Q1 cold-start
R_1JEoAUQUClB8E1Q,20,13,9,7,0.65,0.43880741344206636,2.1,0.2,Privada_sensible,na,900.0,226,False,HAIR_COLORING_AGENT,Q4 historial rico
R_1JK328FVWElecfL,5,3,3,3,0.6,0.40369048435255567,3.0,0.2,No_privada,na,119.0,63,False,GIFT_CARD,Q1 cold-start
R_1JLBP1fFf3p8tpy,20,13,10,7,0.65,0.2308118362534844,2.5,0.15,Privada_sensible,na,440.0,145,False,ABIS_BOOK,Q3
R_1JRRs0ZhgHAXLPG,3,2,2,2,0.6666666666666666,0.7659934165783344,1.3333333333333333,1.0,Privada_sensible,na,70.0,33,False,HAIR_COLORING_AGENT,Q1 cold-start
R_1JUT4H78WPmsV36,8,5,4,5,0.625,0.378000749623537,2.625,0.5,Privada_sensible,na,224.0,118,False,ABIS_BOOK,Q2
R_1K0zy1Mt6OG2jGF,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,335.0,162,False,DRINK_FLAVORED,Q2
R_1K2pnJ1E6MRzlr0,20,11,8,4,0.55,0.5204117342750243,2.1,0.1,Privada_sensible,na,319.0,112,False,NAN,Q2
R_1K8s5AXqBrnDyC4,20,11,9,5,0.55,0.3924315358422409,3.0,0.5,No_privada,na,314.0,94,False,MEDICATION,Q2
R_1K9f38YmK0xZOOv,9,8,8,6,0.8888888888888888,0.3479751949170855,2.2222222222222223,0.6666666666666666,Privada_sensible,na,285.0,153,False,NAN,Q2
R_1K9kGW0TCypZf4M,12,11,10,7,0.9166666666666666,0.6562577059591524,2.8333333333333335,0.3333333333333333,Privada_moderada,control,109.0,36,False,SKIN_TREATMENT_MASK,Q1 cold-start
R_1K9yOc1WbKzImgH,1,1,1,1,1.0,1.0,2.0,1.0,Privada_sensible,na,172.0,96,False,AUTO_ACCESSORY,Q1 cold-start
R_1KeTKuQXOr9Ds8d,3,2,2,2,0.6666666666666666,0.6812011411259943,2.3333333333333335,1.0,Privada_moderada,control,92.0,49,False,HEALTH_PERSONAL_CARE,Q1 cold-start
R_1KeXbdcXuMQWdmP,13,7,7,7,0.5384615384615384,0.26173586618245936,3.0,0.6923076923076923,No_privada,na,709.0,277,False,NAN,Q4 historial rico
R_1KkFs7rgWXlWf58,20,12,10,5,0.6,0.35555466018328985,1.95,0.15,Privada_sensible,na,615.0,261,False,NAN,Q3
R_1KlMYPvPKoudQO5,20,11,9,6,0.55,0.3508049803922081,2.3,0.9,Privada_sensible,na,327.0,162,False,PET_FOOD,Q2
R_1KloxYvQthvrytv,8,5,5,5,0.625,0.27081342415733667,2.75,0.375,Privada_sensible,na,731.0,258,False,WALL_ART,Q4 historial rico
R_1KmbYBZQ4ogvucS,6,5,5,4,0.8333333333333334,0.7959290785601446,3.0,1.0,No_privada,na,170.0,107,False,ABIS_BOOK,Q1 cold-start
R_1KpwZSZ5wwEFepN,4,3,2,2,0.75,0.5818686531352737,2.5,1.0,Privada_sensible,na,474.0,145,False,NUTRITIONAL_SUPPLEMENT,Q3
R_1KrGWfbBFSsqxlt,1,1,1,1,1.0,1.0,2.0,1.0,Privada_sensible,na,298.0,142,False,ABIS_BOOK,Q2
R_1Kru2C0Zf28ZbQ0,20,5,5,5,0.25,0.45302120118558964,3.0,0.25,No_privada,na,986.0,263,False,PET_FOOD,Q4 historial rico
R_1KuRw7yqmhN2In1,5,4,4,4,0.8,0.5746733647987159,2.4,0.6,Privada_sensible,na,103.0,51,False,NAN,Q1 cold-start
R_1KwJ4svzD8bxfTs,14,5,4,5,0.35714285714285715,0.39946426692529197,2.857142857142857,0.35714285714285715,Privada_moderada,control,155.0,57,False,BODY_LUBRICANT,Q1 cold-start
R_1KxVDxZl2H0XoHS,20,11,8,7,0.55,0.34632480205143346,2.05,0.1,Privada_sensible,na,2005.0,398,False,PET_FOOD,Q4 historial rico
R_1LBb6RJC62dh4y4,2,2,1,1,1.0,0.9922546538252015,2.5,1.0,Privada_sensible,na,579.0,207,False,ABIS_BOOK,Q3
R_1LCMXBRIyG4h84a,15,8,7,6,0.5333333333333333,0.299563565357227,2.3333333333333335,0.13333333333333333,Privada_sensible,na,309.0,112,False,NAN,Q2
R_1LFmho6mBajcceh,6,2,2,2,0.3333333333333333,0.3983017343011693,2.5,0.16666666666666666,Privada_sensible,na,707.0,267,False,PROTEIN_DRINK,Q4 historial rico
R_1LIGtABfsfoV9eO,20,9,7,4,0.45,0.5096186961976118,3.0,0.1,Privada_moderada,control,74.0,47,False,ABIS_BOOK,Q1 cold-start
R_1LIJDv6NDuvkCi4,3,2,2,1,0.6666666666666666,0.6450792319221303,1.3333333333333333,0.6666666666666666,Privada_sensible,na,315.0,163,False,ABIS_BOOK,Q2
R_1LMa9REuvUok05j,20,10,8,5,0.5,0.3468929574751332,2.0,0.3,Privada_sensible,na,964.0,337,False,NAN,Q4 historial rico
R_1LMcU7izBtOlnNn,20,9,7,8,0.45,0.4052693349152768,3.0,0.45,Privada_moderada,treated,442.0,191,False,INCONTINENCE_PROTECTOR,Q3
R_1LMuiHUY0gK5lHE,20,8,7,5,0.4,0.45250133830532746,3.0,0.45,Privada_moderada,control,66.0,43,False,GIFT_CARD,Q1 cold-start
R_1LMx3Ij1VcN0Cnc,3,1,1,1,0.3333333333333333,0.8634194616758984,3.0,1.0,Privada_moderada,control,224.0,67,False,PHYSICAL_MOVIE,Q2
R_1LRMfvqtCuHQOG4,20,10,8,6,0.5,0.3916774295796621,2.55,0.1,Privada_sensible,na,480.0,165,False,GIFT_CARD,Q3
R_1LRR1P5IQqdSvIP,20,12,6,4,0.6,0.3270098981163197,1.8,0.95,Privada_sensible,na,1345.0,436,False,NAN,Q4 historial rico
R_1LRtdK1XMr1uFCf,20,13,6,5,0.65,0.6385045284172042,2.3,0.7,Privada_sensible,na,502.0,132,False,GROCERY,Q3
R_1LRxmw1v9XlwyZ4,20,12,8,5,0.6,0.3303046198357434,1.9,0.1,Privada_sensible,na,346.0,185,False,NAN,Q2
R_1LU3ZUh1C0Ij7PO,20,9,8,5,0.45,0.27842672620371917,2.45,0.1,Privada_sensible,na,524.0,176,False,AREA_DEODORIZER,Q3
R_1LUuuC6VrhpFCm8,4,4,4,3,1.0,0.5088830248951798,2.25,0.25,Privada_sensible,na,204.0,120,False,ABIS_BOOK,Q2
R_1LXVb9shLsHRmNV,13,10,11,8,0.7692307692307693,0.3482321256565989,2.3076923076923075,0.15384615384615385,Privada_sensible,na,102.0,69,False,NAN,Q1 cold-start
R_1LXWy9XtgeTLKs3,20,8,6,4,0.4,0.4980076917995924,3.0,0.95,No_privada,na,182.0,36,False,GIFT_CARD,Q1 cold-start
R_1LXruw2HNunUocq,2,2,2,2,1.0,0.5665376837281287,3.0,0.5,No_privada,na,207.0,99,False,NAN,Q2
R_1LY9mbPmeG2WbfE,3,2,3,3,0.6666666666666666,0.589107277320358,2.6666666666666665,0.3333333333333333,Privada_sensible,na,144.0,73,False,ABIS_BOOK,Q1 cold-start
R_1LYvldXrvEt6Cel,8,6,4,4,0.75,0.8107840280259209,3.0,0.875,No_privada,na,189.0,69,False,PACKAGED_SOUP_AND_STEW,Q1 cold-start
R_1LcBezsxrOCPoma,1,1,1,1,1.0,1.0,2.0,1.0,Privada_sensible,na,408.0,74,False,CHOCOLATE_CANDY,Q3
R_1LcCULNDVzpY8B5,4,4,3,3,1.0,0.5050338508984902,2.5,0.25,Privada_sensible,na,384.0,145,False,SKIN_CLEANING_AGENT,Q3
R_1LcHRNTQP5Ht1tg,20,10,7,4,0.5,0.2794290033166032,1.7,0.4,Privada_sensible,na,269.0,152,False,NAN,Q2
R_1Lcd7C42dsaZUig,4,3,2,3,0.75,0.7089291824908581,2.5,0.5,Privada_sensible,na,727.0,240,False,ABIS_BOOK,Q4 historial rico
R_1LdmaFBhWUcIaF7,20,13,11,8,0.65,0.4062482105089568,2.15,0.65,Privada_sensible,na,464.0,178,False,MOUTHWASH,Q3
R_1LhFM2BaxIGVUFr,20,12,9,5,0.6,0.3792830915057124,2.35,0.15,Privada_sensible,na,322.0,157,False,GIFT_CARD,Q2
R_1LhfOLPGAesRIV6,20,8,6,4,0.4,0.4887853815876907,2.1,0.95,Privada_sensible,na,20.0,10,False,GIFT_CARD,Q1 cold-start
R_1LiA2fJVDUQ4IXM,20,13,9,5,0.65,0.2653260957401605,2.0,0.05,Privada_sensible,na,156.0,63,False,NUTRITIONAL_SUPPLEMENT,Q1 cold-start
R_1LjSgCvVRqzw9aN,15,6,6,5,0.4,0.3514118225606261,2.4,0.13333333333333333,Privada_sensible,na,539.0,157,False,NUTRITIONAL_SUPPLEMENT,Q3
R_1LoL695ixNZxVpn,6,4,4,5,0.6666666666666666,0.4572895243262412,2.5,0.16666666666666666,Privada_sensible,na,191.0,91,False,WIG,Q2
R_1LqEf4VXuqbsVzA,8,5,4,3,0.625,0.2967304584306925,2.25,0.125,Privada_sensible,na,265.0,111,False,ABIS_BOOK,Q2
R_1Luv7PTSNMEjqFV,20,13,9,7,0.65,0.480107704875418,2.85,0.15,Privada_sensible,na,423.0,170,False,ABIS_BOOK,Q3
R_1LzHohGU7DwEkFr,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,43.0,10,False,HEALTH AND BEAUTY,Q1 cold-start
R_1M5mnTcAVcSRcli,5,5,4,3,1.0,0.5730916453379337,2.4,0.4,Privada_sensible,na,437.0,161,False,HEALTH_PERSONAL_CARE,Q3
R_1MJSWPNY1QR0Q68,20,13,10,9,0.65,0.33503761983966307,3.0,0.1,No_privada,na,405.0,171,False,NAN,Q3
R_1MMP47rgh3ubRwP,20,16,11,8,0.8,0.5314867434459668,3.0,0.95,Privada_moderada,control,382.0,161,False,NAN,Q3
R_1MPUcBEwaqGfQoa,15,8,7,6,0.5333333333333333,0.2731464898043191,2.2666666666666666,0.13333333333333333,Privada_sensible,na,235.0,117,False,ABIS_BOOK,Q2
R_1MQIBxrlXnpRlSN,6,2,2,1,0.3333333333333333,0.9034827274122397,1.6666666666666667,1.0,Privada_sensible,na,149.0,43,False,ABIS_BOOK,Q1 cold-start
R_1MQJZk1ALfEkRX3,8,6,5,4,0.75,0.5149335997441914,2.375,0.375,Privada_sensible,na,194.0,126,False,ABIS_BOOK,Q2
R_1MR5sQWJc19hOeY,2,2,2,2,1.0,0.9617195103583953,3.0,1.0,No_privada,na,47.0,35,False,SOCKS,Q1 cold-start
R_1MRiCPyfWGB5siw,10,2,2,2,0.2,0.47719327923917615,3.0,0.3,No_privada,na,36.0,15,True,ABIS_BOOK,Q1 cold-start
R_1MRq2bN1HyXAyLJ,6,5,5,4,0.8333333333333334,0.4812974903976351,1.8333333333333333,0.3333333333333333,Privada_sensible,na,94.0,63,False,NAN,Q1 cold-start
R_1MSOoW9gkEFmm8j,8,6,5,4,0.75,0.4230954194511746,2.5,0.25,Privada_sensible,na,658.0,230,False,ABIS_BOOK,Q3
R_1MSdx5jdOD4hvgV,20,9,8,4,0.45,0.46574384490192894,1.9,0.15,Privada_sensible,na,58.0,29,False,CONDOM,Q1 cold-start
R_1MTbVUzYEQq2MzU,2,2,2,2,1.0,0.9984373585973678,2.5,1.0,Privada_sensible,na,656.0,219,False,ABIS_BOOK,Q3
R_1MWGgHMNDdqJb2L,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,162.0,84,False,ABIS_BOOK,Q1 cold-start
R_1MXNkKRoumaX8uK,19,13,10,9,0.6842105263157895,0.20176301807605623,2.5789473684210527,0.21052631578947367,Privada_sensible,na,263.0,137,False,NAN,Q2
R_1MXUL8xOw2LkP30,20,17,12,8,0.85,0.45767272641054035,2.4,0.2,Privada_sensible,na,311.0,119,False,VITAMIN,Q2
R_1MY7yxvExjQWTkv,11,7,5,4,0.6363636363636364,0.780839243114785,2.8181818181818183,1.0,Privada_sensible,na,500.0,184,False,SKIN_CLEANING_AGENT,Q3
R_1MYWNvd6IFetpta,20,5,2,1,0.25,0.506802079636838,2.35,0.9,Privada_sensible,na,1511.0,199,False,VEGETABLE,Q4 historial rico
R_1MYdjbgZgAAC4Mx,20,7,4,3,0.35,0.8794734856195415,3.0,0.95,No_privada,na,1391.0,100,False,FOOD,Q4 historial rico
R_1MYrYnG98fauwrr,12,10,8,6,0.8333333333333334,0.4146413697983256,3.0,0.3333333333333333,No_privada,na,290.0,101,False,NUTRITIONAL_SUPPLEMENT,Q2
R_1N1YOGbiFkuF3OL,2,2,2,2,1.0,0.6550964780464846,2.5,0.5,Privada_sensible,na,185.0,90,False,NUTRITIONAL_SUPPLEMENT,Q1 cold-start
R_1N5g9DewPFrXN7Z,20,10,7,4,0.5,0.5379379556126236,3.0,0.95,No_privada,na,277.0,108,False,ABIS_BOOK,Q2
R_1N82p883ADvIocT,2,2,2,2,1.0,0.9464549790515191,3.0,1.0,No_privada,na,130.0,73,False,PAINT,Q1 cold-start
R_1N8EWV0P6ZdrhpK,2,2,2,2,1.0,0.7101389880016972,2.5,1.0,Privada_sensible,na,69.0,47,False,NAN,Q1 cold-start
R_1N9qRfxsySxBONQ,20,12,8,5,0.6,0.607542010306673,2.15,0.15,Privada_sensible,na,1041.0,280,False,GIFT_CARD,Q4 historial rico
R_1NCxClJRs1CoC8r,20,11,8,5,0.55,0.3858979740640279,2.05,0.15,Privada_sensible,na,177.0,49,False,VEGETABLE,Q1 cold-start
R_1NCzj2eSHI4QGcd,18,13,12,8,0.7222222222222222,0.23730522027135897,3.0,0.05555555555555555,No_privada,na,2730.0,283,False,MEDICATION,Q4 historial rico
R_1NDiWYuyBol2BgP,8,6,6,7,0.75,0.3491803265099508,2.625,0.125,Privada_sensible,na,705.0,283,False,NAN,Q4 historial rico
R_1NDpAK5cXZeWOk0,1,1,1,1,1.0,1.0,3.0,1.0,Privada_moderada,control,27.0,14,False,NAN,Q1 cold-start
R_1NDq0rxoUSu6oyz,20,8,6,5,0.4,0.27843417139322735,3.0,0.1,No_privada,na,3077.0,496,False,ABIS_BOOK,Q4 historial rico
R_1NEVjqnQFBlnPsg,20,13,13,10,0.65,0.376830158503944,2.35,0.15,Privada_sensible,na,1631.0,425,False,NAN,Q4 historial rico
R_1NFde2vzLpu8IWT,4,3,3,3,0.75,0.8950495381429024,2.75,1.0,Privada_sensible,na,450.0,227,False,ABIS_BOOK,Q3
R_1NeoNgC1NTMpb9s,20,8,6,4,0.4,0.36350590866905386,3.0,0.05,No_privada,na,104.0,59,False,DIGITAL_DEVICE_3,Q1 cold-start
R_1NewMfEsTdiNbSy,20,14,5,3,0.7,0.5189643075046204,2.0,0.95,Privada_sensible,na,709.0,157,False,VEGETABLE,Q4 historial rico
R_1NfxGiJddqHvUUI,2,1,1,1,0.5,0.9979854010036422,3.0,1.0,No_privada,na,506.0,199,False,ABIS_BOOK,Q3
